date,home_team,away_team,home_score,away_score,neutral,result,home_hist_pts,home_rank_pos,away_hist_pts,away_rank_pos,result_binary,home_perf_pts,away_perf_pts,home_form,away_form,home_gf_avg,away_gf_avg,home_ga_avg,away_ga_avg,dif_points,dif_form,dif_ranking_pos,dif_gf,dif_ga
2019-11-15,Tunisia,Libya,4,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.4285714285714286,1.0714285714285714,1.2857142857142858,1.1428571428571428,1.0,0.9285714285714286,0.0,0.3571428571428572,0.0,0.14285714285714302,0.0714285714285714
2019-11-15,Morocco,Mauritania,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.6,1.0714285714285714,1.24,1.0,0.8,1.2857142857142858,0.0,0.5285714285714287,0.0,0.24,-0.48571428571428577
2019-11-15,Switzerland,Georgia,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5,1.7777777777777777,1.9090909090909092,1.5555555555555556,0.9545454545454546,0.8333333333333334,0.0,-0.2777777777777777,0.0,0.3535353535353536,0.12121212121212122
2019-11-15,Norway,Faroe Islands,4,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.8333333333333333,0.625,1.6111111111111112,0.8125,0.8333333333333334,2.125,0.0,1.2083333333333333,0.0,0.7986111111111112,-1.2916666666666665
2019-11-15,Spain,Malta,7,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,0.2777777777777778,2.3636363636363638,0.4444444444444444,1.0,2.2222222222222223,0.0,1.7222222222222223,0.0,1.9191919191919193,-1.2222222222222223
2019-11-15,Denmark,Gibraltar,6,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.565217391304348,0.6,1.4782608695652173,0.5333333333333333,0.6086956521739131,2.4,0.0,0.9652173913043479,0.0,0.944927536231884,-1.7913043478260868
2019-11-16,San Marino,Kazakhstan,1,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.0,1.1666666666666667,0.0,1.3888888888888888,4.214285714285714,1.3333333333333333,0.0,-1.1666666666666667,0.0,-1.3888888888888888,2.8809523809523814
2019-11-16,Guatemala,Puerto Rico,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.6428571428571428,0.42857142857142855,1.9285714285714286,0.42857142857142855,1.2142857142857142,2.2857142857142856,0.0,1.2142857142857142,0.0,1.5,-1.0714285714285714
2019-11-16,Cayman Islands,United States Virgin Islands,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.125,0.75,0.875,0.625,1.75,3.0,0.0,0.375,0.0,0.25,-1.25
2019-11-16,Saint Martin,Barbados,1,0,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.5454545454545454,1.0,1.4545454545454546,1.25,3.3636363636363638,1.0,0.0,-0.4545454545454546,0.0,0.20454545454545459,2.3636363636363638
2019-11-16,El Salvador,Montserrat,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,1.625,1.2777777777777777,1.125,0.8333333333333334,0.875,0.0,0.375,0.0,0.15277777777777768,-0.04166666666666663
2019-11-16,Saint Lucia,Dominican Republic,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,1.5,1.0,1.6666666666666667,1.625,0.9166666666666666,0.0,-0.5,0.0,-0.6666666666666667,0.7083333333333334
2019-11-16,Russia,Belgium,1,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.565217391304348,2.52,2.130434782608696,2.84,1.1304347826086956,0.6,0.0,-0.9547826086956521,0.0,-0.7095652173913041,0.5304347826086956
2019-11-16,Israel,Poland,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.2,1.380952380952381,1.9333333333333333,1.380952380952381,1.6666666666666667,0.9523809523809523,0.0,-0.18095238095238098,0.0,0.5523809523809524,0.7142857142857144
2019-11-16,Cyprus,Scotland,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.8125,1.1666666666666667,1.125,1.2777777777777777,1.5,1.7777777777777777,0.0,-0.35416666666666674,0.0,-0.15277777777777768,-0.2777777777777777
2019-11-16,Slovenia,Latvia,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.8235294117647058,0.35,1.1764705882352942,0.4,1.2352941176470589,2.0,0.0,0.47352941176470587,0.0,0.7764705882352941,-0.7647058823529411
2019-11-16,Azerbaijan,Wales,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.8,1.3529411764705883,1.1,1.2352941176470589,1.4,1.0,0.0,-0.5529411764705883,0.0,-0.1352941176470588,0.3999999999999999
2019-11-16,Croatia,Slovakia,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.6,1.3888888888888888,1.56,1.7777777777777777,1.36,1.2222222222222223,0.0,0.21111111111111125,0.0,-0.21777777777777763,0.13777777777777778
2019-11-16,Germany,Belarus,4,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.2857142857142858,1.2222222222222223,1.7619047619047619,1.0,1.2380952380952381,0.8888888888888888,0.0,0.06349206349206349,0.0,0.7619047619047619,0.3492063492063493
2019-11-16,Northern Ireland,Netherlands,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.5294117647058822,1.8888888888888888,1.1176470588235294,2.111111111111111,1.1764705882352942,1.0,0.0,-0.3594771241830066,0.0,-0.9934640522875817,0.17647058823529416
2019-11-16,Madagascar,Ethiopia,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,0.4,0.9130434782608695,0.7,1.173913043478261,1.3,0.0,0.6,0.0,0.21304347826086956,-0.12608695652173907
2019-11-16,Ivory Coast,Niger,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,0.5454545454545454,1.8421052631578947,0.9090909090909091,0.7894736842105263,1.9090909090909092,0.0,1.4545454545454546,0.0,0.9330143540669856,-1.1196172248803828
2019-11-16,Austria,North Macedonia,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.9473684210526316,1.75,1.6842105263157894,1.5625,0.7894736842105263,1.0625,0.0,0.19736842105263164,0.0,0.12171052631578938,-0.2730263157894737
2019-11-17,Luxembourg,Portugal,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,1.625,1.15,1.9166666666666667,1.5,1.0,0.0,-0.625,0.0,-0.7666666666666668,0.5
2019-11-17,Serbia,Ukraine,2,2,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.7727272727272727,2.0526315789473686,1.7272727272727273,1.631578947368421,1.2727272727272727,0.6842105263157895,0.0,-0.2799043062200959,0.0,0.09569377990430628,0.5885167464114832
2019-11-17,Albania,France,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,2.2142857142857144,1.0555555555555556,2.0357142857142856,1.5555555555555556,0.8571428571428571,0.0,-1.2142857142857144,0.0,-0.98015873015873,0.6984126984126985
2019-11-17,Andorra,Turkey,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.4444444444444444,1.6363636363636365,0.3333333333333333,1.4545454545454546,1.5,0.7727272727272727,0.0,-1.191919191919192,0.0,-1.1212121212121213,0.7272727272727273
2019-11-17,Moldova,Iceland,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5714285714285714,0.9615384615384616,0.38095238095238093,1.3846153846153846,1.7142857142857142,1.7692307692307692,0.0,-0.39010989010989017,0.0,-1.0036630036630036,-0.05494505494505497
2019-11-17,Guadeloupe,Turks and Caicos Islands,10,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.3333333333333333,1.1111111111111112,1.4444444444444444,1.5555555555555556,1.3333333333333333,4.444444444444445,0.0,0.2222222222222221,0.0,-0.11111111111111116,-3.1111111111111116
2019-11-17,Costa Rica,Haiti,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.0384615384615385,1.411764705882353,1.1153846153846154,1.8823529411764706,1.5,1.2352941176470589,0.0,-0.3733031674208145,0.0,-0.7669683257918551,0.2647058823529411
2019-11-17,French Guiana,Saint Kitts and Nevis,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.1818181818181819,1.1538461538461537,1.3636363636363635,1.9230769230769231,1.2727272727272727,1.2307692307692308,0.0,0.027972027972028135,0.0,-0.5594405594405596,0.04195804195804187
2019-11-17,Bonaire,Bahamas,1,1,1,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.2857142857142858,1.5,1.7142857142857142,2.0,3.0,2.125,0.0,-0.2142857142857142,0.0,-0.2857142857142858,0.875
2019-11-17,Lithuania,New Zealand,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.19047619047619047,1.2,0.47619047619047616,1.0,2.5238095238095237,1.4,0.0,-1.0095238095238095,0.0,-0.5238095238095238,1.1238095238095238
2019-11-17,Honduras,Trinidad and Tobago,4,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.25,0.631578947368421,1.25,1.1578947368421053,1.375,1.368421052631579,0.0,0.618421052631579,0.0,0.09210526315789469,0.006578947368421018
2019-11-17,Bulgaria,Czech Republic,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.8823529411764706,1.5789473684210527,0.8823529411764706,1.4210526315789473,1.6470588235294117,1.6842105263157894,0.0,-0.6965944272445821,0.0,-0.5386996904024768,-0.037151702786377694
2019-11-17,Grenada,Belize,3,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.3076923076923077,1.5714285714285714,1.1538461538461537,1.2142857142857142,2.230769230769231,1.0714285714285714,0.0,-0.2637362637362637,0.0,-0.06043956043956045,1.1593406593406594
2019-11-17,Lesotho,Nigeria,2,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.7058823529411765,1.6071428571428572,0.6470588235294118,1.3214285714285714,0.9411764705882353,0.9642857142857143,0.0,-0.9012605042016807,0.0,-0.6743697478991596,-0.02310924369747902
2019-11-17,Kosovo,England,0,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,2.0,1.9615384615384615,2.0555555555555554,2.3846153846153846,0.8888888888888888,0.9230769230769231,0.0,0.03846153846153855,0.0,-0.3290598290598292,-0.03418803418803429
2019-11-17,Chad,Mali,0,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.8,1.25,0.6,1.4375,1.2,1.0,0.0,-0.44999999999999996,0.0,-0.8375,0.19999999999999996
2019-11-17,South Sudan,Burkina Faso,1,2,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.46153846153846156,1.3846153846153846,0.5384615384615384,0.7692307692307693,2.076923076923077,0.6153846153846154,0.0,-0.923076923076923,0.0,-0.23076923076923084,1.4615384615384617
2019-11-17,Uganda,Malawi,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.3076923076923077,1.1,1.0,0.75,0.6923076923076923,0.75,0.0,0.20769230769230762,0.0,0.25,-0.05769230769230771
2019-11-17,South Africa,Sudan,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.1818181818181819,1.125,1.2727272727272727,1.375,0.6818181818181818,1.375,0.0,0.05681818181818188,0.0,-0.10227272727272729,-0.6931818181818182
2019-11-17,Guinea,Namibia,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.8,1.3157894736842106,0.9333333333333333,1.105263157894737,1.3333333333333333,1.3157894736842106,0.0,-0.5157894736842106,0.0,-0.1719298245614036,0.01754385964912264
2019-11-17,Rwanda,Cameroon,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.8571428571428571,1.1875,1.4285714285714286,0.9375,1.4285714285714286,0.6875,0.0,-0.3303571428571429,0.0,0.4910714285714286,0.7410714285714286
2019-11-17,Congo,Guinea-Bissau,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.5714285714285714,1.1538461538461537,1.0,1.0,1.4285714285714286,1.2307692307692308,0.0,-0.5824175824175823,0.0,0.0,0.19780219780219777
2019-11-17,Eswatini,Senegal,1,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.2857142857142857,1.9583333333333333,0.5714285714285714,1.2916666666666667,1.8571428571428572,0.5416666666666666,0.0,-1.6726190476190474,0.0,-0.7202380952380953,1.3154761904761907
2019-11-17,Benin,Sierra Leone,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.125,0.8,1.0,0.6,1.0625,1.6,0.0,0.32499999999999996,0.0,0.4,-0.5375000000000001
2019-11-17,Gabon,Angola,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5,1.588235294117647,1.0,1.1764705882352942,0.6,0.8235294117647058,0.0,-0.08823529411764697,0.0,-0.17647058823529416,-0.22352941176470587
2019-11-18,Argentina,Uruguay,2,2,1,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.7407407407407407,1.9130434782608696,1.8888888888888888,1.6521739130434783,1.0740740740740742,0.782608695652174,0.0,-0.17230273752012892,0.0,0.23671497584541057,0.29146537842190023
2019-11-18,Sweden,Faroe Islands,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.3214285714285714,0.5882352941176471,1.3214285714285714,0.7647058823529411,0.9285714285714286,2.235294117647059,0.0,0.7331932773109243,0.0,0.5567226890756303,-1.3067226890756303
2019-11-18,Dominica,Saint Vincent and the Grenadines,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.6666666666666666,1.5384615384615385,0.8888888888888888,1.0769230769230769,2.111111111111111,0.9230769230769231,0.0,-0.8717948717948719,0.0,-0.18803418803418803,1.188034188034188
2019-11-18,Nicaragua,Suriname,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,1.8888888888888888,1.368421052631579,2.4444444444444446,1.6842105263157894,0.6666666666666666,0.0,-0.8888888888888888,0.0,-1.0760233918128657,1.0175438596491229
2019-11-18,Aruba,Antigua and Barbuda,2,3,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.4444444444444444,1.2307692307692308,0.8888888888888888,1.6923076923076923,2.3333333333333335,2.4615384615384617,0.0,-0.7863247863247864,0.0,-0.8034188034188035,-0.1282051282051282
2019-11-18,Jamaica,Guyana,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.9130434782608696,1.3571428571428572,2.347826086956522,2.0714285714285716,0.8260869565217391,1.7142857142857142,0.0,0.5559006211180124,0.0,0.27639751552795033,-0.888198757763975
2019-11-18,Liechtenstein,Bosnia and Herzegovina,0,3,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.3888888888888889,1.2857142857142858,0.6111111111111112,1.2380952380952381,2.5,1.0,0.0,-0.896825396825397,0.0,-0.626984126984127,1.5
2019-11-18,Italy,Armenia,9,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.85,1.0526315789473684,1.85,1.4736842105263157,0.7,1.368421052631579,0.0,0.7973684210526317,0.0,0.3763157894736844,-0.668421052631579
2019-11-18,Spain,Romania,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0434782608695654,1.8421052631578947,2.5652173913043477,1.736842105263158,0.9565217391304348,0.8421052631578947,0.0,0.20137299771167072,0.0,0.8283752860411897,0.11441647597254012
2019-11-18,Greece,Finland,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.1578947368421053,1.9090909090909092,0.8421052631578947,1.4090909090909092,1.2105263157894737,0.7272727272727273,0.0,-0.7511961722488039,0.0,-0.5669856459330145,0.4832535885167464
2019-11-18,Gibraltar,Switzerland,1,6,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5625,1.565217391304348,0.5,1.8695652173913044,2.625,0.9130434782608695,0.0,-1.002717391304348,0.0,-1.3695652173913044,1.7119565217391304
2019-11-18,Republic of Ireland,Denmark,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.2222222222222223,1.625,0.8888888888888888,1.6666666666666667,0.8888888888888888,0.5833333333333334,0.0,-0.4027777777777777,0.0,-0.7777777777777779,0.30555555555555547
2019-11-18,Niger,Madagascar,2,6,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.5,1.0833333333333333,0.8333333333333334,0.9166666666666666,1.8333333333333333,1.125,0.0,-0.5833333333333333,0.0,-0.08333333333333326,0.7083333333333333
2019-11-18,Botswana,Algeria,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.1363636363636365,1.88,0.9090909090909091,1.76,0.8636363636363636,0.84,0.0,-0.7436363636363634,0.0,-0.850909090909091,0.023636363636363678
2019-11-18,Kenya,Togo,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.3333333333333333,0.8333333333333334,1.0740740740740742,0.9166666666666666,0.9629629629629629,1.1666666666666667,0.0,0.4999999999999999,0.0,0.15740740740740755,-0.20370370370370383
2019-11-18,Comoros,Egypt,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,0.9047619047619048,1.565217391304348,1.0,1.391304347826087,1.4285714285714286,0.9130434782608695,0.0,-0.6604554865424431,0.0,-0.3913043478260869,0.5155279503105591
2019-11-18,Cape Verde,Mozambique,2,2,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.3333333333333333,1.5333333333333334,1.0,1.3333333333333333,0.7777777777777778,0.8666666666666667,0.0,-0.20000000000000018,0.0,-0.33333333333333326,-0.0888888888888889
2019-11-18,Gambia,DR Congo,2,2,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.0,0.7647058823529411,1.1666666666666667,1.0,1.0,1.2941176470588236,0.0,0.23529411764705888,0.0,0.16666666666666674,-0.2941176470588236
2019-11-18,São Tomé and Príncipe,Ghana,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.0,1.6666666666666667,1.1666666666666667,1.4166666666666667,2.0,0.5833333333333334,0.0,-0.6666666666666667,0.0,-0.25,1.4166666666666665
2019-11-18,Malta,Norway,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.2631578947368421,1.894736842105263,0.42105263157894735,1.736842105263158,2.473684210526316,0.7894736842105263,0.0,-1.631578947368421,0.0,-1.3157894736842106,1.6842105263157896
2019-11-19,Jordan,Taiwan,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.1333333333333333,1.25,1.1,1.1,0.9333333333333333,1.9,0.0,-0.1166666666666667,0.0,0.0,-0.9666666666666666
2019-11-19,Nepal,Kuwait,0,1,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.8461538461538461,1.0,0.8461538461538461,1.391304347826087,2.0,1.0,0.0,-0.15384615384615385,0.0,-0.5451505016722408,1.0
2019-11-19,Syria,Philippines,1,0,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.1923076923076923,1.0909090909090908,1.3846153846153846,1.2727272727272727,1.4615384615384615,1.6818181818181819,0.0,0.10139860139860146,0.0,0.11188811188811187,-0.22027972027972043
2019-11-19,Croatia,Georgia,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.6538461538461537,1.6842105263157894,1.6153846153846154,1.4736842105263157,1.3461538461538463,0.8421052631578947,0.0,-0.030364372469635637,0.0,0.1417004048582997,0.5040485829959516
2019-11-19,Saudi Arabia,Paraguay,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.1428571428571428,0.8125,1.1428571428571428,1.0625,1.4,1.375,0.0,0.3303571428571428,0.0,0.0803571428571428,0.02499999999999991
2019-11-19,Montenegro,Belarus,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.6842105263157895,1.1578947368421053,0.7368421052631579,0.9473684210526315,1.736842105263158,1.0526315789473684,0.0,-0.4736842105263158,0.0,-0.21052631578947367,0.6842105263157896
2019-11-19,Ecuador,Colombia,0,1,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.411764705882353,1.7083333333333333,1.411764705882353,1.375,1.3529411764705883,0.6666666666666666,0.0,-0.2965686274509802,0.0,0.03676470588235303,0.6862745098039217
2019-11-19,Iraq,Bahrain,0,0,1,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.5666666666666667,1.3928571428571428,1.4,1.2142857142857142,0.8333333333333334,0.5714285714285714,0.0,0.17380952380952386,0.0,0.18571428571428572,0.261904761904762
2019-11-19,Maldives,Guam,3,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.8571428571428571,0.7,1.2857142857142858,1.1,2.0,2.3,0.0,0.15714285714285714,0.0,0.18571428571428572,-0.2999999999999998
2019-11-19,Hong Kong,Cambodia,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.7272727272727273,0.7058823529411765,0.8181818181818182,0.9411764705882353,1.1818181818181819,2.411764705882353,0.0,0.021390374331550777,0.0,-0.12299465240641705,-1.229946524064171
2019-11-19,Myanmar,Mongolia,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.8333333333333334,0.8947368421052632,0.9444444444444444,1.631578947368421,2.2777777777777777,2.0,0.0,-0.06140350877192979,0.0,-0.6871345029239766,0.2777777777777777
2019-11-19,Yemen,Singapore,1,2,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.6111111111111112,1.368421052631579,0.6111111111111112,1.4736842105263157,2.0555555555555554,1.4210526315789473,0.0,-0.7573099415204678,0.0,-0.8625730994152045,0.634502923976608
2019-11-19,Afghanistan,Qatar,0,1,1,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.875,1.84375,0.75,1.875,2.0,0.875,0.0,-0.96875,0.0,-1.125,1.125
2019-11-19,Oman,India,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.5555555555555556,1.0909090909090908,1.1111111111111112,1.5,0.7777777777777778,1.2272727272727273,0.0,0.46464646464646475,0.0,-0.38888888888888884,-0.4494949494949495
2019-11-19,Kyrgyzstan,Tajikistan,1,1,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.565217391304348,0.8,1.7391304347826086,0.9333333333333333,1.2608695652173914,1.6,0.0,0.7652173913043478,0.0,0.8057971014492753,-0.33913043478260874
2019-11-19,Vietnam,Thailand,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.9,1.2857142857142858,1.55,1.5238095238095237,0.8,1.0952380952380953,0.0,0.6142857142857141,0.0,0.02619047619047632,-0.2952380952380953
2019-11-19,Malaysia,Indonesia,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.75,1.2,2.1785714285714284,1.6,0.9642857142857143,1.95,0.0,0.55,0.0,0.5785714285714283,-0.9857142857142857
2019-11-19,Turkmenistan,Sri Lanka,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.9090909090909091,0.5714285714285714,1.0909090909090908,0.6428571428571429,1.8181818181818181,2.5714285714285716,0.0,0.33766233766233766,0.0,0.4480519480519479,-0.7532467532467535
2019-11-19,Lebanon,North Korea,0,0,0,1,1200.0,200.0,1200.0,200.0,0,0.0,1.0,1.0,1.2272727272727273,0.7894736842105263,1.0909090909090908,1.0,1.7727272727272727,0.0,-0.2272727272727273,0.0,-0.3014354066985645,-0.7727272727272727
2019-11-19,Brazil,South Korea,3,0,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,2.0,1.6111111111111112,1.9666666666666666,1.5,0.4,0.7777777777777778,0.0,0.38888888888888884,0.0,0.46666666666666656,-0.37777777777777777
2019-11-19,Uzbekistan,Palestine,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.3043478260869565,0.88,1.391304347826087,0.76,1.0869565217391304,1.16,0.0,0.42434782608695654,0.0,0.6313043478260869,-0.07304347826086954
2019-11-19,Puerto Rico,Anguilla,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.375,0.45454545454545453,0.375,0.6363636363636364,2.625,4.7272727272727275,0.0,-0.07954545454545453,0.0,-0.26136363636363635,-2.1022727272727275
2019-11-19,United States Virgin Islands,Saint Martin,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.6666666666666666,0.75,0.5555555555555556,1.4166666666666667,2.7777777777777777,3.0833333333333335,0.0,-0.08333333333333337,0.0,-0.8611111111111112,-0.3055555555555558
2019-11-19,Barbados,Cayman Islands,3,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.9411764705882353,1.3333333333333333,1.1764705882352942,0.8888888888888888,1.0,1.5555555555555556,0.0,-0.392156862745098,0.0,0.2875816993464053,-0.5555555555555556
2019-11-19,Zambia,Zimbabwe,1,2,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.1904761904761905,1.0454545454545454,1.2857142857142858,1.0909090909090908,1.5238095238095237,1.0454545454545454,0.0,0.14502164502164505,0.0,0.19480519480519498,0.4783549783549783
2019-11-19,Equatorial Guinea,Tunisia,0,1,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,0.8333333333333334,1.4827586206896552,1.0,1.3793103448275863,1.0833333333333333,1.0,0.0,-0.6494252873563219,0.0,-0.3793103448275863,0.08333333333333326
2019-11-19,Libya,Tanzania,2,1,1,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.0,0.8,1.1333333333333333,0.85,1.1333333333333333,1.3,0.0,0.19999999999999996,0.0,0.2833333333333333,-0.16666666666666674
2019-11-19,Ethiopia,Ivory Coast,2,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,0.36363636363636365,2.05,0.6363636363636364,1.8,1.2727272727272727,0.75,0.0,-1.686363636363636,0.0,-1.1636363636363636,0.5227272727272727
2019-11-19,Germany,Northern Ireland,6,1,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.3636363636363635,1.4444444444444444,1.8636363636363635,1.0555555555555556,1.1818181818181819,1.1111111111111112,0.0,-0.08080808080808088,0.0,0.808080808080808,0.07070707070707072
2019-11-19,Netherlands,Estonia,5,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.8421052631578947,0.72,2.0,0.6,0.9473684210526315,1.56,0.0,1.1221052631578947,0.0,1.4,-0.6126315789473685
2019-11-19,Wales,Hungary,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.4444444444444444,1.2105263157894737,1.2777777777777777,1.2105263157894737,0.9444444444444444,1.368421052631579,0.0,0.23391812865497075,0.0,0.067251461988304,-0.42397660818713456
2019-11-19,Slovakia,Azerbaijan,2,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.3157894736842106,0.7619047619047619,1.736842105263158,1.0476190476190477,1.3157894736842106,1.4285714285714286,0.0,0.5538847117794488,0.0,0.6892230576441103,-0.11278195488721798
2019-11-19,North Macedonia,Israel,1,0,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.6470588235294117,1.125,1.5294117647058822,1.875,1.1176470588235294,1.6875,0.0,0.5220588235294117,0.0,-0.34558823529411775,-0.5698529411764706
2019-11-19,Japan,Venezuela,1,4,0,2,1200.0,200.0,1200.0,200.0,0,0.0,3.0,1.8055555555555556,1.3888888888888888,1.7777777777777777,1.5,1.0833333333333333,1.0555555555555556,0.0,0.41666666666666674,0.0,0.2777777777777777,0.02777777777777768
2019-11-19,Poland,Slovenia,3,2,0,0,1200.0,200.0,1200.0,200.0,1,3.0,0.0,1.4545454545454546,0.9444444444444444,1.4090909090909092,1.1666666666666667,0.9545454545454546,1.1666666666666667,0.0,0.5101010101010102,0.0,0.24242424242424243,-0.21212121212121215
