home_team_id,away_team_id,home_strength,away_strength,result
32,106,1.6,1.0,1
35,157,2.2916666666666665,1.8,0
40,146,1.537037037037037,0.7017543859649122,0
42,8,1.543859649122807,1.469387755102041,2
44,183,1.1428571428571428,0.4444444444444444,1
52,64,1.5925925925925926,1.0,0
47,194,1.981818181818182,1.5319148936170213,1
49,201,2.0714285714285716,0.5,0
57,147,1.6888888888888889,0.8688524590163934,0
59,179,1.36,1.5,0
77,79,1.4444444444444444,1.5555555555555556,2
83,7,1.375,1.4545454545454546,0
89,90,1.411764705882353,1.7446808510638299,2
153,63,1.4,0.7368421052631579,1
97,91,2.0588235294117645,1.1363636363636365,2
99,166,1.1875,0.125,0
137,96,1.2,1.9803921568627452,0
101,199,1.608695652173913,1.125,0
105,174,1.4230769230769231,1.5490196078431373,0
113,61,1.4375,0.9523809523809523,0
124,51,1.3888888888888888,1.5957446808510638,2
127,43,1.2352941176470589,0.7857142857142857,0
129,54,1.1176470588235294,0.5454545454545454,0
144,55,1.9444444444444444,0.14285714285714285,0
150,25,2.6,1.6046511627906976,0
152,15,2.0384615384615383,0.7692307692307693,1
156,62,1.2142857142857142,0.6666666666666666,0
162,141,1.813953488372093,0.8421052631578947,1
168,41,1.2666666666666666,1.2432432432432432,2
187,39,1.0,0.4444444444444444,2
188,11,1.2272727272727273,1.6122448979591837,2
190,81,0.875,0.6842105263157895,0
192,82,2.0588235294117645,0.7272727272727273,0
203,186,1.794871794871795,1.0588235294117647,0
205,24,1.119047619047619,0.56,0
159,20,1.5,1.3636363636363635,2
65,172,1.5,0.3333333333333333,0
3,191,1.6666666666666667,1.5,0
160,45,1.7142857142857142,1.4,0
3,45,1.6666666666666667,1.4,1
160,191,1.7142857142857142,1.5,1
160,3,1.7142857142857142,1.0,0
191,45,0.75,1.4,0
61,108,0.9655172413793104,0.625,0
164,209,1.6,1.0869565217391304,2
31,5,1.5151515151515151,0.75,2
94,178,1.7291666666666667,0.6666666666666666,0
70,135,1.2758620689655173,0.8571428571428571,0
126,193,2.0454545454545454,1.1777777777777778,2
74,26,1.675,0.6428571428571429,0
117,80,1.411764705882353,1.0,0
61,164,0.9655172413793104,1.6388888888888888,0
108,209,1.3529411764705883,1.0869565217391304,1
94,31,1.7291666666666667,1.2647058823529411,0
178,5,0.75,0.75,1
70,126,1.2758620689655173,1.0384615384615385,0
135,193,1.4666666666666666,1.1777777777777778,2
26,80,1.4285714285714286,1.0,2
74,117,1.675,0.918918918918919,0
61,209,0.9655172413793104,1.0869565217391304,2
108,164,1.3529411764705883,1.6388888888888888,0
94,5,1.7291666666666667,0.75,0
178,31,0.75,1.2647058823529411,0
70,193,1.2758620689655173,1.1777777777777778,0
135,126,1.4666666666666666,1.0384615384615385,2
26,117,1.4285714285714286,0.918918918918919,2
74,80,1.675,1.0,1
61,94,0.9655172413793104,1.6363636363636365,2
